Year-Month,zip,Median Sales
2013-10,11220,260000.0
2013-10,11221,662177.5
2013-10,11222,602448.5
2013-10,11223,336381.0
2013-10,11224,400000.0
2013-10,11225,220000.0
2013-10,11226,383000.0
2013-10,11228,346250.0
2013-10,11229,224075.0
2013-10,11230,219000.0
2013-10,11231,755000.0
2013-10,11233,370000.0
2013-10,11234,579000.0
2013-10,11235,316982.0
2013-10,11236,352500.0
2013-10,11237,475000.0
2013-10,11238,449000.0
2013-10,11239,266074.0
2013-11,10001,1350000.0
2013-11,10002,680000.0
2013-11,10003,959500.0
2013-11,10006,844000.0
2013-11,10007,2525000.0
2013-11,10009,792500.0
2013-11,10011,909000.0
2013-11,10012,1931662.5
2013-11,10013,2425000.0
2013-11,10014,1745000.0
2013-11,10016,600703.0
2013-11,10017,675000.0
2013-11,10018,680000.0
2013-11,10019,999000.0
2013-11,10021,1820625.0
2013-11,10022,664500.0
2013-11,10023,1100000.0
2013-11,10024,1847016.5
2013-11,10025,1204225.5
2013-11,10026,599000.0
2013-11,10027,480000.0
2013-11,10028,875000.0
2013-11,10029,695000.0
2013-11,10030,421750.0
2013-11,10031,400000.0
2013-11,10032,319500.0
2013-11,10034,402000.0
2013-11,10035,715000.0
2013-11,10037,256505.0
2013-11,10038,1142500.0
2013-11,10039,261000.0
2013-11,10044,740000.0
2013-11,10065,885000.0
2013-11,10069,1100000.0
2013-11,10103,1365000.0
2013-11,10110,635000.0
2013-11,10111,3050000.0
2013-11,10112,1065000.0
2013-11,10115,310000.0
2013-11,10119,1666000.0
2013-11,10152,810000.0
2013-11,10153,1460000.0
2013-11,10154,2122500.0
2013-11,10162,852784.0
2013-11,10167,875000.0
2013-11,10171,535000.0
2013-11,10199,751250.0
2013-11,10271,1050000.0
2013-11,10278,1262500.0
2013-11,10280,870000.0
2013-11,10282,2820000.0
2013-11,10468,325000.0
2013-11,11101,525000.0
2013-11,11106,650550.0
2013-11,11109,753505.0
2013-11,11201,775000.0
2013-11,11204,671250.0
2013-11,11205,499902.0
2013-11,11206,435000.0
2013-11,11209,332000.0
2013-11,11210,188795.0
2013-11,11211,860000.0
2013-11,11212,500000.0
2013-11,11213,337500.0
2013-11,11214,305000.0
2013-11,11215,782500.0
2013-11,11216,459500.0
2013-11,11217,693000.0
2013-11,11218,325310.5
2013-11,11219,375180.0
2013-11,11220,296000.0
2013-11,11222,755836.0
2013-11,11223,395000.0
2013-11,11224,305000.0
2013-11,11225,235000.0
2013-11,11226,428297.0
2013-11,11228,622000.0
2013-11,11229,272982.5
2013-11,11230,258500.0
2013-11,11231,480104.0
2013-11,11233,340000.0
2013-11,11234,153000.0
2013-11,11235,316000.0
2013-11,11236,235500.0
2013-11,11237,412500.0
2013-11,11238,757000.0
2013-11,11239,250882.5
2013-12,10001,2050000.0
2013-12,10002,500000.0
2013-12,10003,1000000.0
2013-12,10005,1223011.5
2013-12,10006,2138325.0
2013-12,10007,2255424.0
2013-12,10009,720550.0
2013-12,10011,1720000.0
2013-12,10012,2202598.0
2013-12,10013,1797211.0
2013-12,10014,1058980.0
2013-12,10016,482500.0
2013-12,10017,645000.0
2013-12,10018,860000.0
2013-12,10019,1317500.0
2013-12,10020,575000.0
2013-12,10021,2250000.0
2013-12,10022,809750.0
2013-12,10023,938750.0
2013-12,10025,705000.0
2013-12,10026,697500.0
2013-12,10027,340000.0
2013-12,10028,900000.0
2013-12,10029,1040000.0
2013-12,10030,330000.0
2013-12,10031,428000.0
2013-12,10032,262000.0
2013-12,10034,307000.0
2013-12,10037,253925.0
2013-12,10038,646589.0
2013-12,10039,256000.0
2013-12,10044,652099.5
2013-12,10065,1275000.0
2013-12,10069,1022000.0
2013-12,10103,1036000.0
2013-12,10110,780000.0
2013-12,10115,525000.0
2013-12,10152,696250.0
2013-12,10153,3196187.5
2013-12,10154,642500.0
2013-12,10162,1170000.0
2013-12,10167,880000.0
2013-12,10171,777500.0
2013-12,10199,646000.0
2013-12,10271,995000.0
2013-12,10278,1596107.0
2013-12,10280,607076.0
2013-12,10282,3300000.0
2013-12,10468,346250.0
2013-12,11101,1267500.0
2013-12,11106,597500.0
2013-12,11109,700000.0
2013-12,11201,591000.0
2013-12,11204,1142142.5
2013-12,11205,497500.0
2013-12,11206,330000.0
2013-12,11209,242500.0
2013-12,11210,217500.0
2013-12,11211,744206.5
2013-12,11212,604069.5
2013-12,11213,680000.0
2013-12,11214,260000.0
2013-12,11215,909000.0
2013-12,11216,470500.0
2013-12,11217,789000.0
2013-12,11218,318000.0
2013-12,11219,560037.5
2013-12,11220,235000.0
2013-12,11221,497422.5
2013-12,11222,806964.0
2013-12,11223,232325.0
2013-12,11224,321945.0
2013-12,11225,967337.0
2013-12,11226,356172.5
2013-12,11228,560038.0
2013-12,11229,205000.0
2013-12,11230,245000.0
2013-12,11231,700000.0
2013-12,11233,416168.5
2013-12,11235,390000.0
2013-12,11236,325000.0
2013-12,11237,586890.0
2013-12,11238,653500.0
2013-12,11239,251117.0
2013-2,10001,815000.0
2013-2,10002,502500.0
2013-2,10003,847578.0
2013-2,10005,1309191.0
2013-2,10006,1191352.5
2013-2,10007,1700788.0
2013-2,10009,712500.0
2013-2,10011,825000.0
2013-2,10012,1127437.5
2013-2,10013,2754957.0
2013-2,10014,1837500.0
2013-2,10016,520000.0
2013-2,10017,558000.0
2013-2,10018,579500.0
2013-2,10019,1022500.0
2013-2,10020,2550000.0
2013-2,10021,1002500.0
2013-2,10022,725000.0
2013-2,10023,1031749.0
2013-2,10024,627500.0
2013-2,10025,750000.0
2013-2,10026,875000.0
2013-2,10027,402500.0
2013-2,10028,831750.0
2013-2,10029,755000.0
2013-2,10030,341925.0
2013-2,10031,505277.5
2013-2,10034,318009.0
2013-2,10035,560582.5
2013-2,10037,525000.0
2013-2,10038,630000.0
2013-2,10039,160000.0
2013-2,10044,642500.0
2013-2,10065,1107500.0
2013-2,10069,704000.0
2013-2,10103,992500.0
2013-2,10110,832500.0
2013-2,10112,1750000.0
2013-2,10115,1161000.0
2013-2,10153,1590000.0
2013-2,10154,1066000.0
2013-2,10162,669000.0
2013-2,10171,616250.0
2013-2,10199,592500.0
2013-2,10271,967000.0
2013-2,10278,2112500.0
2013-2,10280,726570.0
2013-2,10282,1860000.0
2013-2,10468,238250.0
2013-2,11101,772500.0
2013-2,11106,535000.0
2013-2,11109,907583.0
2013-2,11201,795000.0
2013-2,11204,350000.0
2013-2,11205,512250.0
2013-2,11206,135500.0
2013-2,11208,646182.0
2013-2,11209,255000.0
2013-2,11210,185000.0
2013-2,11211,620000.0
2013-2,11212,579548.0
2013-2,11213,303186.0
2013-2,11214,332845.5
2013-2,11215,720500.0
2013-2,11216,435000.0
2013-2,11217,855000.0
2013-2,11218,295000.0
2013-2,11219,443400.0
2013-2,11220,250000.0
2013-2,11221,450000.0
2013-2,11222,595247.0
2013-2,11223,347295.0
2013-2,11224,230000.0
2013-2,11225,186000.0
2013-2,11226,319000.0
2013-2,11228,490000.0
2013-2,11229,230000.0
2013-2,11230,360000.0
2013-2,11231,700000.0
2013-2,11233,377348.5
2013-2,11235,349830.0
2013-2,11236,185000.0
2013-2,11237,475000.0
2013-2,11238,438301.5
2013-2,11239,253215.5
2013-3,10001,1275000.0
2013-3,10002,500000.0
2013-3,10003,852500.0
2013-3,10006,887500.0
2013-3,10007,2090000.0
2013-3,10009,587000.0
2013-3,10011,1137500.0
2013-3,10012,2927400.0
2013-3,10013,2835826.0
2013-3,10014,1622500.0
2013-3,10016,490000.0
2013-3,10017,605000.0
2013-3,10018,720000.0
2013-3,10019,950000.0
2013-3,10020,583500.0
2013-3,10021,999000.0
2013-3,10022,680000.0
2013-3,10023,1054750.0
2013-3,10024,925000.0
2013-3,10025,886000.0
2013-3,10026,591823.5
2013-3,10027,854500.0
2013-3,10028,800000.0
2013-3,10029,750000.0
2013-3,10030,457500.0
2013-3,10031,300000.0
2013-3,10032,360000.0
2013-3,10034,309000.0
2013-3,10035,201820.0
2013-3,10037,332025.0
2013-3,10038,592500.0
2013-3,10044,725000.0
2013-3,10065,1238541.5
2013-3,10069,800000.0
2013-3,10103,712500.0
2013-3,10110,780000.0
2013-3,10111,1915000.0
2013-3,10112,700000.0
2013-3,10115,540000.0
2013-3,10119,775000.0
2013-3,10153,1399000.0
2013-3,10154,712500.0
2013-3,10162,845000.0
2013-3,10171,545000.0
2013-3,10199,804289.0
2013-3,10271,945000.0
2013-3,10278,2750000.0
2013-3,10280,656771.0
2013-3,10282,1705000.0
2013-3,10468,249000.0
2013-3,11101,780000.0
2013-3,11106,871344.0
2013-3,11109,745000.0
2013-3,11201,681210.0
2013-3,11204,710000.0
2013-3,11205,495000.0
2013-3,11209,230000.0
2013-3,11210,295546.5
2013-3,11211,665000.0
2013-3,11213,295705.0
2013-3,11214,468000.0
2013-3,11215,604316.5
2013-3,11216,300000.0
2013-3,11217,620000.0
2013-3,11218,270000.0
2013-3,11219,400000.0
2013-3,11220,280000.0
2013-3,11221,430558.0
2013-3,11222,865513.0
2013-3,11223,476580.0
2013-3,11224,280000.0
2013-3,11225,220000.0
2013-3,11226,445000.0
2013-3,11228,402500.0
2013-3,11229,214000.0
2013-3,11230,205000.0
2013-3,11231,795000.0
2013-3,11233,500420.5
2013-3,11235,230000.0
2013-3,11236,270000.0
2013-3,11237,475000.0
2013-3,11238,489197.5
2013-3,11239,265837.5
2013-4,10001,1310000.0
2013-4,10002,515000.0
2013-4,10003,751000.0
2013-4,10005,1041500.0
2013-4,10006,986063.0
2013-4,10007,1705056.5
2013-4,10009,645000.0
2013-4,10011,1050000.0
2013-4,10012,2315000.0
2013-4,10013,2833280.5
2013-4,10014,1400000.0
2013-4,10016,505000.0
2013-4,10017,622500.0
2013-4,10018,882528.0
2013-4,10019,1178379.0
2013-4,10020,640000.0
2013-4,10021,975000.0
2013-4,10022,700000.0
2013-4,10023,999000.0
2013-4,10025,780000.0
2013-4,10026,502004.0
2013-4,10027,621500.0
2013-4,10028,760000.0
2013-4,10029,1100000.0
2013-4,10030,415000.0
2013-4,10031,311450.0
2013-4,10032,254500.0
2013-4,10034,388000.0
2013-4,10035,241299.0
2013-4,10037,643497.5
2013-4,10038,622500.0
2013-4,10039,210000.0
2013-4,10044,739867.0
2013-4,10065,995000.0
2013-4,10069,865000.0
2013-4,10103,752500.0
2013-4,10110,972429.0
2013-4,10111,2075000.0
2013-4,10112,1177500.0
2013-4,10115,480000.0
2013-4,10153,920000.0
2013-4,10154,825000.0
2013-4,10162,836550.0
2013-4,10167,1700000.0
2013-4,10171,646000.0
2013-4,10199,1450000.0
2013-4,10271,999000.0
2013-4,10278,2200000.0
2013-4,10280,814600.0
2013-4,10282,2408750.0
2013-4,10468,356250.0
2013-4,11101,835000.0
2013-4,11106,1362418.5
2013-4,11109,822500.0
2013-4,11201,720000.0
2013-4,11204,338844.5
2013-4,11205,480000.0
2013-4,11206,467608.0
2013-4,11209,253000.0
2013-4,11210,259000.0
2013-4,11211,804000.0
2013-4,11212,595616.0
2013-4,11213,400000.0
2013-4,11214,195000.0
2013-4,11215,690000.0
2013-4,11216,436020.0
2013-4,11217,585000.0
2013-4,11218,348000.0
2013-4,11219,393150.0
2013-4,11220,229000.0
2013-4,11221,436954.0
2013-4,11222,518000.0
2013-4,11223,305000.0
2013-4,11224,275000.0
2013-4,11225,499950.0
2013-4,11226,250000.0
2013-4,11228,470000.0
2013-4,11229,185000.0
2013-4,11230,200000.0
2013-4,11231,693409.5
2013-4,11233,439875.0
2013-4,11235,420265.0
2013-4,11236,300000.0
2013-4,11237,647500.0
2013-4,11238,681210.0
2013-4,11239,238663.0
2013-5,10001,1565000.0
2013-5,10002,620000.0
2013-5,10003,920000.0
2013-5,10005,1450375.0
2013-5,10006,893000.0
2013-5,10007,2600000.0
2013-5,10009,832000.0
2013-5,10011,1072081.5
2013-5,10012,1065000.0
2013-5,10013,2600000.0
2013-5,10014,2137500.0
2013-5,10016,605000.0
2013-5,10017,655000.0
2013-5,10018,842000.0
2013-5,10019,1253870.0
2013-5,10020,648000.0
2013-5,10021,802081.5
2013-5,10022,857500.0
2013-5,10023,870000.0
2013-5,10024,800000.0
2013-5,10025,600000.0
2013-5,10026,552001.0
2013-5,10027,130000.0
2013-5,10028,950000.0
2013-5,10029,607384.0
2013-5,10031,510000.0
2013-5,10032,333750.0
2013-5,10034,318080.5
2013-5,10035,455000.0
2013-5,10037,548685.5
2013-5,10038,686000.0
2013-5,10039,350000.0
2013-5,10044,752500.0
2013-5,10065,1165000.0
2013-5,10069,852927.5
2013-5,10103,1190000.0
2013-5,10110,978500.0
2013-5,10112,1705000.0
2013-5,10115,402500.0
2013-5,10119,705000.0
2013-5,10153,1725325.0
2013-5,10154,1295000.0
2013-5,10162,900000.0
2013-5,10167,762899.0
2013-5,10171,574500.0
2013-5,10199,595000.0
2013-5,10271,921123.0
2013-5,10278,3333306.5
2013-5,10280,732500.0
2013-5,10282,1080000.0
2013-5,10468,282500.0
2013-5,11101,780000.0
2013-5,11106,352404.0
2013-5,11109,815000.0
2013-5,11201,802500.0
2013-5,11205,452503.0
2013-5,11206,160000.0
2013-5,11207,249000.0
2013-5,11209,211000.0
2013-5,11210,212125.0
2013-5,11211,649000.0
2013-5,11212,534535.0
2013-5,11213,500000.0
2013-5,11214,285000.0
2013-5,11215,802500.0
2013-5,11216,188639.0
2013-5,11217,700000.0
2013-5,11218,256250.0
2013-5,11219,517000.0
2013-5,11220,322500.0
2013-5,11221,393272.0
2013-5,11222,590500.0
2013-5,11223,447066.0
2013-5,11224,297500.0
2013-5,11225,380400.0
2013-5,11226,370000.0
2013-5,11229,160000.0
2013-5,11230,185000.0
2013-5,11231,550000.0
2013-5,11233,378750.0
2013-5,11235,387660.0
2013-5,11237,468421.0
2013-5,11238,533563.0
2013-5,11239,265525.0
2013-6,10001,1530000.0
2013-6,10002,540000.0
2013-6,10003,1020000.0
2013-6,10005,858979.0
2013-6,10006,1170987.5
2013-6,10007,1875000.0
2013-6,10009,670000.0
2013-6,10011,905000.0
2013-6,10012,1295000.0
2013-6,10013,3116015.5
2013-6,10014,1250000.0
2013-6,10016,510000.0
2013-6,10017,580000.0
2013-6,10018,793000.0
2013-6,10019,1050000.0
2013-6,10020,620000.0
2013-6,10021,1130000.0
2013-6,10022,842500.0
2013-6,10023,1175000.0
2013-6,10024,759506.0
2013-6,10025,904500.0
2013-6,10026,623213.0
2013-6,10027,620000.0
2013-6,10028,915000.0
2013-6,10029,672500.0
2013-6,10030,417500.0
2013-6,10031,518000.0
2013-6,10032,347575.0
2013-6,10034,377500.0
2013-6,10035,585000.0
2013-6,10037,497500.0
2013-6,10038,682500.0
2013-6,10039,376000.0
2013-6,10044,755000.0
2013-6,10065,1370047.0
2013-6,10069,899000.0
2013-6,10103,1250000.0
2013-6,10110,775000.0
2013-6,10111,1360000.0
2013-6,10112,1180000.0
2013-6,10115,1005000.0
2013-6,10119,575000.0
2013-6,10153,1400000.0
2013-6,10154,1240000.0
2013-6,10162,915000.0
2013-6,10167,1025000.0
2013-6,10171,807000.0
2013-6,10199,495000.0
2013-6,10271,840482.5
2013-6,10278,2500000.0
2013-6,10280,655000.0
2013-6,10282,2810000.0
2013-6,10468,180000.0
2013-6,11106,1108384.5
2013-6,11109,765000.0
2013-6,11201,777500.0
2013-6,11204,687500.0
2013-6,11205,535000.0
2013-6,11206,195000.0
2013-6,11207,401818.0
2013-6,11208,373152.0
2013-6,11209,230000.0
2013-6,11210,170000.0
2013-6,11211,642000.0
2013-6,11212,570000.0
2013-6,11213,451435.0
2013-6,11214,402500.0
2013-6,11215,671000.0
2013-6,11216,415000.0
2013-6,11217,773000.0
2013-6,11218,304500.0
2013-6,11219,352000.0
2013-6,11220,324000.0
2013-6,11221,412538.0
2013-6,11222,744000.0
2013-6,11223,220000.0
2013-6,11224,306750.0
2013-6,11225,282500.0
2013-6,11226,392000.0
2013-6,11229,162500.0
2013-6,11230,215000.0
2013-6,11231,630000.0
2013-6,11233,390398.0
2013-6,11235,371631.0
2013-6,11236,348395.0
2013-6,11237,365000.0
2013-6,11238,525000.0
2013-6,11239,265440.0
2013-7,10001,1373500.0
2013-7,10002,820000.0
2013-7,10003,1019375.0
2013-7,10006,1147583.0
2013-7,10007,2430000.0
2013-7,10009,680000.0
2013-7,10011,1170000.0
2013-7,10012,1122500.0
2013-7,10013,3025000.0
2013-7,10014,989000.0
2013-7,10016,585000.0
2013-7,10017,662500.0
2013-7,10018,910000.0
2013-7,10019,1507010.0
2013-7,10020,1095000.0
2013-7,10021,1035000.0
2013-7,10022,890000.0
2013-7,10023,978500.0
2013-7,10024,470000.0
2013-7,10025,1139000.0
2013-7,10026,501545.0
2013-7,10027,500000.0
2013-7,10028,1005000.0
2013-7,10029,790345.5
2013-7,10030,413000.0
2013-7,10031,574500.0
2013-7,10032,354950.0
2013-7,10034,312500.0
2013-7,10035,555000.0
2013-7,10037,415000.0
2013-7,10038,774435.0
2013-7,10039,302500.0
2013-7,10044,753505.0
2013-7,10065,1300000.0
2013-7,10069,885000.0
2013-7,10103,1585000.0
2013-7,10110,845000.0
2013-7,10112,1237500.0
2013-7,10115,462000.0
2013-7,10153,2611681.5
2013-7,10154,712000.0
2013-7,10162,950000.0
2013-7,10167,899000.0
2013-7,10171,740000.0
2013-7,10199,1012000.0
2013-7,10271,1100000.0
2013-7,10278,2711500.5
2013-7,10280,724500.0
2013-7,10282,2300000.0
2013-7,10468,270000.0
2013-7,11101,749444.0
2013-7,11106,1476463.0
2013-7,11109,867500.0
2013-7,11201,755000.0
2013-7,11205,530888.0
2013-7,11206,156000.0
2013-7,11207,551000.0
2013-7,11209,250000.0
2013-7,11210,230436.0
2013-7,11211,592000.0
2013-7,11213,540000.0
2013-7,11214,220000.0
2013-7,11215,870000.0
2013-7,11216,375000.0
2013-7,11217,795064.0
2013-7,11218,317500.0
2013-7,11219,448000.0
2013-7,11220,280953.0
2013-7,11221,465426.0
2013-7,11222,775000.0
2013-7,11223,400000.0
2013-7,11224,350000.0
2013-7,11225,385000.0
2013-7,11226,325000.0
2013-7,11228,540000.0
2013-7,11229,212940.0
2013-7,11230,202500.0
2013-7,11231,660000.0
2013-7,11235,291890.0
2013-7,11236,280000.0
2013-7,11237,354969.0
2013-7,11238,650000.0
2013-7,11239,256441.5
2013-8,10001,1152500.0
2013-8,10002,715000.0
2013-8,10003,967500.0
2013-8,10005,1256784.5
2013-8,10006,1167500.0
2013-8,10007,2400000.0
2013-8,10009,675000.0
2013-8,10011,995000.0
2013-8,10012,929000.0
2013-8,10013,3810000.0
2013-8,10014,750000.0
2013-8,10016,580000.0
2013-8,10017,657500.0
2013-8,10018,835000.0
2013-8,10019,950000.0
2013-8,10020,1475000.0
2013-8,10021,982875.0
2013-8,10022,962500.0
2013-8,10023,1160000.0
2013-8,10024,705000.0
2013-8,10025,903000.0
2013-8,10026,531264.0
2013-8,10027,425000.0
2013-8,10028,829500.0
2013-8,10029,678431.5
2013-8,10030,380000.0
2013-8,10031,412698.0
2013-8,10032,335000.0
2013-8,10034,334063.0
2013-8,10037,216000.0
2013-8,10038,696568.0
2013-8,10039,232500.0
2013-8,10044,749000.0
2013-8,10065,975000.0
2013-8,10069,1114500.0
2013-8,10103,895000.0
2013-8,10110,810000.0
2013-8,10111,4120000.0
2013-8,10112,1350000.0
2013-8,10119,1210000.0
2013-8,10152,1230000.0
2013-8,10153,1820000.0
2013-8,10154,1077500.0
2013-8,10162,821240.0
2013-8,10167,892000.0
2013-8,10171,565750.0
2013-8,10199,770888.0
2013-8,10271,801000.0
2013-8,10278,1700000.0
2013-8,10280,749419.0
2013-8,10282,1740000.0
2013-8,10468,282000.0
2013-8,11101,600000.0
2013-8,11106,1522284.0
2013-8,11109,698796.5
2013-8,11201,711296.5
2013-8,11203,120000.0
2013-8,11204,312500.0
2013-8,11205,421000.0
2013-8,11206,322500.0
2013-8,11207,262500.0
2013-8,11209,233638.0
2013-8,11210,255000.0
2013-8,11211,672045.0
2013-8,11213,246000.0
2013-8,11214,302524.5
2013-8,11215,815000.0
2013-8,11216,191980.0
2013-8,11217,827250.0
2013-8,11218,445000.0
2013-8,11219,294060.0
2013-8,11220,243360.0
2013-8,11221,427401.0
2013-8,11222,710000.0
2013-8,11223,347415.0
2013-8,11224,315000.0
2013-8,11225,331500.0
2013-8,11226,375000.0
2013-8,11228,629278.0
2013-8,11229,233220.0
2013-8,11230,311000.0
2013-8,11231,1830231.5
2013-8,11233,567100.0
2013-8,11235,367555.0
2013-8,11236,213827.0
2013-8,11238,600000.0
2013-8,11239,235502.0
2013-9,10001,1727500.0
2013-9,10002,680000.0
2013-9,10003,825000.0
2013-9,10005,800000.0
2013-9,10006,1277448.0
2013-9,10007,2375000.0
2013-9,10009,520000.0
2013-9,10011,1195000.0
2013-9,10012,1525000.0
2013-9,10013,2579568.0
2013-9,10014,1075000.0
2013-9,10016,500000.0
2013-9,10017,635000.0
2013-9,10018,870000.0
2013-9,10019,985000.0
2013-9,10020,685000.0
2013-9,10021,1175000.0
2013-9,10022,858542.0
2013-9,10023,1080000.0
2013-9,10024,1047500.0
2013-9,10025,621750.0
2013-9,10026,490000.0
2013-9,10027,415500.0
2013-9,10028,954900.0
2013-9,10029,1020000.0
2013-9,10030,495000.0
2013-9,10031,430000.0
2013-9,10032,245500.0
2013-9,10034,373500.0
2013-9,10035,304200.0
2013-9,10037,435000.0
2013-9,10038,707684.0
2013-9,10039,254000.0
2013-9,10044,765000.0
2013-9,10065,665000.0
2013-9,10069,870000.0
2013-9,10103,939995.0
2013-9,10110,890000.0
2013-9,10112,1250000.0
2013-9,10115,450000.0
2013-9,10119,1950000.0
2013-9,10152,467500.0
2013-9,10153,1200000.0
2013-9,10154,772000.0
2013-9,10162,1205000.0
2013-9,10167,800000.0
2013-9,10171,744500.0
2013-9,10199,955000.0
2013-9,10271,872500.0
2013-9,10278,1159845.0
2013-9,10280,850239.0
2013-9,10282,2800000.0
2013-9,10468,299000.0
2013-9,11101,835000.0
2013-9,11106,462500.0
2013-9,11109,615520.5
2013-9,11201,695000.0
2013-9,11203,151926.0
2013-9,11204,498942.0
2013-9,11205,422500.0
2013-9,11206,428000.0
2013-9,11207,481000.0
2013-9,11209,255000.0
2013-9,11210,244500.0
2013-9,11211,822500.0
2013-9,11213,374673.0
2013-9,11214,290000.0
2013-9,11215,791007.0
2013-9,11216,330000.0
2013-9,11217,722500.0
2013-9,11218,360000.0
2013-9,11219,560038.0
2013-9,11220,285000.0
2013-9,11221,574200.0
2013-9,11222,790000.0
2013-9,11223,354900.0
2013-9,11224,277500.0
2013-9,11225,355000.0
2013-9,11226,383000.0
2013-9,11228,627751.5
2013-9,11229,316875.0
2013-9,11230,171000.0
2013-9,11231,927500.0
2013-9,11233,700000.0
2013-9,11235,345000.0
2013-9,11236,419000.0
2013-9,11237,470000.0
2013-9,11238,580000.0
2013-9,11239,198668.0
2014-1,10001,1975000.0
2014-1,10002,627500.0
2014-1,10003,1175000.0
2014-1,10005,848479.0
2014-1,10006,970000.0
2014-1,10007,2757421.0
2014-1,10009,892000.0
2014-1,10011,1330000.0
2014-1,10012,1802500.0
2014-1,10013,2786000.0
2014-1,10014,999995.0
2014-1,10016,552483.0
2014-1,10017,677500.0
2014-1,10018,800175.0
2014-1,10019,1221900.0
2014-1,10020,3100000.0
2014-1,10021,1322500.0
2014-1,10022,685000.0
2014-1,10023,945000.0
2014-1,10024,1289000.0
2014-1,10025,930000.0
2014-1,10026,532500.0
2014-1,10027,868500.0
2014-1,10028,843000.0
2014-1,10029,1030000.0
2014-1,10030,249500.0
2014-1,10031,1475000.0
2014-1,10032,375000.0
2014-1,10034,350000.0
2014-1,10037,293550.0
2014-1,10038,672500.0
2014-1,10039,473538.0
2014-1,10044,570000.0
2014-1,10065,1401000.0
2014-1,10069,882000.0
2014-1,10103,1400000.0
2014-1,10110,878850.0
2014-1,10112,1387500.0
2014-1,10115,710000.0
2014-1,10153,2434628.0
2014-1,10154,700000.0
2014-1,10162,1170000.0
2014-1,10167,904500.0
2014-1,10171,467500.0
2014-1,10199,932500.0
2014-1,10271,1190000.0
2014-1,10278,1712696.5
2014-1,10280,792690.0
2014-1,10282,2200000.0
2014-1,10468,250000.0
2014-1,11101,758437.5
2014-1,11106,580000.0
2014-1,11109,933267.0
2014-1,11201,586500.0
2014-1,11204,275000.0
2014-1,11205,475000.0
2014-1,11206,422750.0
2014-1,11208,490000.0
2014-1,11209,567429.0
2014-1,11210,257500.0
2014-1,11211,800000.0
2014-1,11212,583568.0
2014-1,11213,597500.0
2014-1,11214,459500.0
2014-1,11215,650000.0
2014-1,11216,262140.5
2014-1,11217,825000.0
2014-1,11218,344000.0
2014-1,11219,375180.0
2014-1,11220,300393.0
2014-1,11221,451874.0
2014-1,11222,733140.0
2014-1,11223,342648.0
2014-1,11224,297065.0
2014-1,11225,295000.0
2014-1,11226,383500.0
2014-1,11228,530000.0
2014-1,11229,189079.0
2014-1,11230,276575.0
2014-1,11231,705000.0
2014-1,11233,320000.0
2014-1,11235,486944.0
2014-1,11236,175000.0
2014-1,11237,451000.0
2014-1,11238,655000.0
2014-1,11239,249342.0
2014-10,10001,2125000.0
2014-10,10002,595000.0
2014-10,10003,983725.0
2014-10,10005,737500.0
2014-10,10006,1060000.0
2014-10,10007,1602500.0
2014-10,10009,1511073.0
2014-10,10011,1250000.0
2014-10,10012,1472500.0
2014-10,10013,3767525.0
2014-10,10014,1187500.0
2014-10,10016,604500.0
2014-10,10017,610500.0
2014-10,10018,1155000.0
2014-10,10019,990000.0
2014-10,10020,990000.0
2014-10,10021,1300000.0
2014-10,10022,800000.0
2014-10,10023,775000.0
2014-10,10024,1945000.0
2014-10,10025,1067260.0
2014-10,10026,1018000.0
2014-10,10027,568750.0
2014-10,10028,817500.0
2014-10,10029,921267.5
2014-10,10030,582646.5
2014-10,10031,400000.0
2014-10,10032,559019.5
2014-10,10034,405000.0
2014-10,10035,546882.5
2014-10,10037,262372.5
2014-10,10038,990000.0
2014-10,10039,260000.0
2014-10,10044,670000.0
2014-10,10065,1370000.0
2014-10,10069,850000.0
2014-10,10103,2035000.0
2014-10,10110,1416093.5
2014-10,10111,2325000.0
2014-10,10112,2411000.0
2014-10,10115,450000.0
2014-10,10119,3100000.0
2014-10,10152,628000.0
2014-10,10153,6500000.0
2014-10,10154,837500.0
2014-10,10162,834800.0
2014-10,10167,437500.0
2014-10,10171,575000.0
2014-10,10199,947500.0
2014-10,10271,988750.0
2014-10,10278,2180000.0
2014-10,10280,587500.0
2014-10,10282,3425000.0
2014-10,10468,257500.0
2014-10,11101,860000.0
2014-10,11106,658117.5
2014-10,11109,700300.0
2014-10,11201,740000.0
2014-10,11204,750000.0
2014-10,11205,485000.0
2014-10,11206,547500.0
2014-10,11207,180000.0
2014-10,11209,290000.0
2014-10,11210,310912.0
2014-10,11211,900000.0
2014-10,11213,279000.0
2014-10,11214,510000.0
2014-10,11215,699000.0
2014-10,11216,512500.0
2014-10,11217,850000.0
2014-10,11218,390000.0
2014-10,11219,626223.5
2014-10,11220,323220.0
2014-10,11221,417295.0
2014-10,11222,851250.0
2014-10,11223,315000.0
2014-10,11224,357500.0
2014-10,11225,275000.0
2014-10,11226,501500.0
2014-10,11228,493000.0
2014-10,11229,177500.0
2014-10,11230,224000.0
2014-10,11231,1349000.0
2014-10,11233,712000.0
2014-10,11234,141000.0
2014-10,11235,313000.0
2014-10,11236,415000.0
2014-10,11237,629110.0
2014-10,11238,864747.5
2014-10,11239,267189.0
2014-11,10001,2305485.5
2014-11,10002,822000.0
2014-11,10003,1097500.0
2014-11,10005,635000.0
2014-11,10006,1079500.0
2014-11,10007,3769800.0
2014-11,10009,1557912.0
2014-11,10011,928441.0
